HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
PAX8,0.01,0.37879,Chang_ACC2,MDD,Human
PBX1,-0.02,0.78035,Chang_ACC2,MDD,Human
PC,0.02,0.69816,Chang_ACC2,MDD,Human
PCBP2,-0.01,0.85478,Chang_ACC2,MDD,Human
PCK1,-0.01,0.73061,Chang_ACC2,MDD,Human
PCNA,-0.02,0.58014,Chang_ACC2,MDD,Human
PDCD1,-0.02,0.57054,Chang_ACC2,MDD,Human
PDE10A,0.00,0.94233,Chang_ACC2,MDD,Human
PDE11A,0.00,0.41664,Chang_ACC2,MDD,Human
PDE1A,-0.09,0.33975,Chang_ACC2,MDD,Human
PDE3B,0.02,0.50044,Chang_ACC2,MDD,Human
PDE7B,0.04,0.53616,Chang_ACC2,MDD,Human
PDE8A,-0.01,0.43516,Chang_ACC2,MDD,Human
PDGFA,-0.04,0.32654,Chang_ACC2,MDD,Human
PDGFB,0.00,0.35956,Chang_ACC2,MDD,Human
PDGFRA,0.01,0.80526,Chang_ACC2,MDD,Human
PDGFRB,0.02,0.80464,Chang_ACC2,MDD,Human
PDHA1,-0.06,0.43535,Chang_ACC2,MDD,Human
PDK1,0.02,0.60863,Chang_ACC2,MDD,Human
PDPK1,0.05,0.18359,Chang_ACC2,MDD,Human
PDYN,0.11,0.22833,Chang_ACC2,MDD,Human
PECR,0.03,0.48259,Chang_ACC2,MDD,Human
PER1,0.03,0.61135,Chang_ACC2,MDD,Human
PER2,0.05,0.43022,Chang_ACC2,MDD,Human
PEX10,0.02,0.59830,Chang_ACC2,MDD,Human
PFAS,0.01,0.88659,Chang_ACC2,MDD,Human
PFKFB1,-0.02,0.65096,Chang_ACC2,MDD,Human
PFKFB2,-0.06,0.21715,Chang_ACC2,MDD,Human
PFKFB3,0.03,0.54991,Chang_ACC2,MDD,Human
PFKL,-0.01,0.89704,Chang_ACC2,MDD,Human
PGD,-0.01,0.82669,Chang_ACC2,MDD,Human
PGK1,-0.07,0.49981,Chang_ACC2,MDD,Human
PGLS,0.09,0.20766,Chang_ACC2,MDD,Human
PGM1,-0.01,0.82889,Chang_ACC2,MDD,Human
PGM2,-0.01,0.73303,Chang_ACC2,MDD,Human
PGM3,-0.01,0.67562,Chang_ACC2,MDD,Human
PGR,0.02,0.52046,Chang_ACC2,MDD,Human
PHGDH,-0.06,0.58459,Chang_ACC2,MDD,Human
PHKA1,-0.01,0.85440,Chang_ACC2,MDD,Human
PIAS1,0.03,0.59346,Chang_ACC2,MDD,Human
PIAS4,-0.01,0.81917,Chang_ACC2,MDD,Human
PIK3AP1,0.12,0.00574,Chang_ACC2,MDD,Human
PIK3C2A,-0.01,0.80802,Chang_ACC2,MDD,Human
PIK3C3,0.00,0.91835,Chang_ACC2,MDD,Human
PIK3CA,0.00,0.51803,Chang_ACC2,MDD,Human
PIK3R1,0.04,0.35224,Chang_ACC2,MDD,Human
PIK3R4,-0.01,0.79629,Chang_ACC2,MDD,Human
PIK3R6,-0.07,0.14919,Chang_ACC2,MDD,Human
PIM1,0.14,0.05091,Chang_ACC2,MDD,Human
PIP5K1C,0.05,0.51728,Chang_ACC2,MDD,Human
PKIA,-0.01,0.58170,Chang_ACC2,MDD,Human
PKLR,-0.02,0.29332,Chang_ACC2,MDD,Human
PKM,0.04,0.50256,Chang_ACC2,MDD,Human
PKMYT1,0.01,0.29398,Chang_ACC2,MDD,Human
PKN1,0.03,0.43509,Chang_ACC2,MDD,Human
PLAT,0.00,0.94413,Chang_ACC2,MDD,Human
PLAU,0.03,0.52625,Chang_ACC2,MDD,Human
PLCB1,0.04,0.66054,Chang_ACC2,MDD,Human
PLCE1,0.03,0.46560,Chang_ACC2,MDD,Human
PLCG1,-0.06,0.27401,Chang_ACC2,MDD,Human
PLCG2,0.07,0.27011,Chang_ACC2,MDD,Human
PLD1,-0.09,0.19070,Chang_ACC2,MDD,Human
PLIN1,0.05,0.28991,Chang_ACC2,MDD,Human
PLIN2,0.02,0.73743,Chang_ACC2,MDD,Human
PLK1,0.01,0.69182,Chang_ACC2,MDD,Human
PLTP,-0.01,0.70181,Chang_ACC2,MDD,Human
PMAIP1,-0.02,0.47326,Chang_ACC2,MDD,Human
PML,0.01,0.52215,Chang_ACC2,MDD,Human
PMVK,-0.03,0.71157,Chang_ACC2,MDD,Human
PNMT,0.00,0.96683,Chang_ACC2,MDD,Human
PNP,0.02,0.76800,Chang_ACC2,MDD,Human
PNPLA2,-0.03,0.65998,Chang_ACC2,MDD,Human
PNPT1,-0.01,0.25986,Chang_ACC2,MDD,Human
POMC,-0.07,0.29320,Chang_ACC2,MDD,Human
PORCN,0.00,0.76165,Chang_ACC2,MDD,Human
POU5F1,0.03,0.53088,Chang_ACC2,MDD,Human
PPARA,0.00,0.77118,Chang_ACC2,MDD,Human
PPARD,0.01,0.76659,Chang_ACC2,MDD,Human
PPARG,0.03,0.41914,Chang_ACC2,MDD,Human
PPARGC1A,0.07,0.35108,Chang_ACC2,MDD,Human
PPARGC1B,-0.03,0.59702,Chang_ACC2,MDD,Human
PPAT,0.09,0.11433,Chang_ACC2,MDD,Human
PPIA,0.00,0.99733,Chang_ACC2,MDD,Human
PPID,-0.01,0.37484,Chang_ACC2,MDD,Human
PPP1CA,0.00,0.80856,Chang_ACC2,MDD,Human
PPP1R12A,-0.08,0.21740,Chang_ACC2,MDD,Human
PPP1R1A,0.03,0.66363,Chang_ACC2,MDD,Human
PPP1R1B,0.03,0.33471,Chang_ACC2,MDD,Human
PPP2CA,-0.03,0.54034,Chang_ACC2,MDD,Human
PPP2R3B,-0.02,0.60470,Chang_ACC2,MDD,Human
PPP3CA,-0.04,0.73446,Chang_ACC2,MDD,Human
PRCC,0.00,0.29294,Chang_ACC2,MDD,Human
PRDX1,0.01,0.61842,Chang_ACC2,MDD,Human
PRDX5,0.03,0.56256,Chang_ACC2,MDD,Human
PRDX6,0.00,0.97888,Chang_ACC2,MDD,Human
PREX1,-0.06,0.33018,Chang_ACC2,MDD,Human
PRICKLE1,0.02,0.75132,Chang_ACC2,MDD,Human
PRKAA1,-0.01,0.37117,Chang_ACC2,MDD,Human
PRKACA,-0.01,0.65045,Chang_ACC2,MDD,Human
PRKAG2,0.01,0.75687,Chang_ACC2,MDD,Human
PRKCA,0.04,0.57769,Chang_ACC2,MDD,Human
PRKCB,-0.03,0.74671,Chang_ACC2,MDD,Human
PRKCD,-0.01,0.28505,Chang_ACC2,MDD,Human
PRKCE,0.03,0.69829,Chang_ACC2,MDD,Human
PRKCI,0.00,0.98818,Chang_ACC2,MDD,Human
PRKCQ,-0.06,0.31407,Chang_ACC2,MDD,Human
PRKCZ,0.00,0.26887,Chang_ACC2,MDD,Human
PRKDC,-0.01,0.56586,Chang_ACC2,MDD,Human
PRKG1,0.02,0.51961,Chang_ACC2,MDD,Human
PRL,0.00,0.99350,Chang_ACC2,MDD,Human
PRLR,0.01,0.77951,Chang_ACC2,MDD,Human
PRMT1,-0.05,0.45655,Chang_ACC2,MDD,Human
PRNP,-0.03,0.79148,Chang_ACC2,MDD,Human
PRODH,-0.05,0.70412,Chang_ACC2,MDD,Human
PRPH,0.02,0.61568,Chang_ACC2,MDD,Human
PSAT1,-0.01,0.67524,Chang_ACC2,MDD,Human
PSEN1,0.00,0.70862,Chang_ACC2,MDD,Human
PSENEN,0.04,0.41223,Chang_ACC2,MDD,Human
PSMA8,0.00,0.99769,Chang_ACC2,MDD,Human
PSMC1,0.00,0.67190,Chang_ACC2,MDD,Human
PSMD14,-0.05,0.52532,Chang_ACC2,MDD,Human
PSPH,-0.02,0.63550,Chang_ACC2,MDD,Human
PTCH1,0.03,0.63285,Chang_ACC2,MDD,Human
PTCRA,-0.04,0.36353,Chang_ACC2,MDD,Human
PTEN,0.02,0.77505,Chang_ACC2,MDD,Human
PTGDR,-0.03,0.42679,Chang_ACC2,MDD,Human
PTGER4,0.01,0.76378,Chang_ACC2,MDD,Human
PTGFR,0.00,0.75864,Chang_ACC2,MDD,Human
PTGIR,0.02,0.60897,Chang_ACC2,MDD,Human
PTGIS,0.01,0.76146,Chang_ACC2,MDD,Human
PTGS1,0.00,0.91592,Chang_ACC2,MDD,Human
PTGS2,-0.09,0.02830,Chang_ACC2,MDD,Human
PTH1R,0.09,0.34854,Chang_ACC2,MDD,Human
PTK2,-0.06,0.27128,Chang_ACC2,MDD,Human
PTK2B,-0.01,0.33394,Chang_ACC2,MDD,Human
PTPN1,0.08,0.15524,Chang_ACC2,MDD,Human
PTPN11,-0.07,0.54719,Chang_ACC2,MDD,Human
PTPN6,-0.03,0.42734,Chang_ACC2,MDD,Human
PTPRC,0.01,0.72796,Chang_ACC2,MDD,Human
PTPRF,0.06,0.16293,Chang_ACC2,MDD,Human
PXN,0.02,0.71090,Chang_ACC2,MDD,Human
PYCARD,0.01,0.73324,Chang_ACC2,MDD,Human
PYCR2,0.02,0.67695,Chang_ACC2,MDD,Human
PYGB,-0.05,0.57055,Chang_ACC2,MDD,Human
RAB3A,0.04,0.64998,Chang_ACC2,MDD,Human
RAB5A,0.04,0.54344,Chang_ACC2,MDD,Human
RAC1,-0.04,0.37454,Chang_ACC2,MDD,Human
RAD21,-0.03,0.69539,Chang_ACC2,MDD,Human
RAD51,0.04,0.50261,Chang_ACC2,MDD,Human
RAF1,0.05,0.29678,Chang_ACC2,MDD,Human
RALA,-0.04,0.51784,Chang_ACC2,MDD,Human
RALBP1,-0.02,0.73824,Chang_ACC2,MDD,Human
RALGAPA1,0.01,0.89884,Chang_ACC2,MDD,Human
RALGDS,0.02,0.46329,Chang_ACC2,MDD,Human
RAN,-0.09,0.48880,Chang_ACC2,MDD,Human
RANBP1,0.00,0.74197,Chang_ACC2,MDD,Human
RAP1A,0.01,0.69921,Chang_ACC2,MDD,Human
RAP1GAP,0.03,0.45336,Chang_ACC2,MDD,Human
RAPGEF1,0.02,0.55713,Chang_ACC2,MDD,Human
RAPGEF3,-0.07,0.45609,Chang_ACC2,MDD,Human
RARA,0.01,0.53713,Chang_ACC2,MDD,Human
RARB,-0.02,0.55170,Chang_ACC2,MDD,Human
RASA1,0.01,0.52593,Chang_ACC2,MDD,Human
RASA2,-0.03,0.51360,Chang_ACC2,MDD,Human
RASGRF1,-0.01,0.41773,Chang_ACC2,MDD,Human
RASGRP1,-0.06,0.59493,Chang_ACC2,MDD,Human
RASGRP2,0.06,0.37846,Chang_ACC2,MDD,Human
RASGRP3,-0.24,0.00727,Chang_ACC2,MDD,Human
RASSF1,0.00,0.52948,Chang_ACC2,MDD,Human
RASSF5,-0.01,0.39578,Chang_ACC2,MDD,Human
RB1,0.00,0.96679,Chang_ACC2,MDD,Human
RB1CC1,-0.04,0.60786,Chang_ACC2,MDD,Human
RBL1,0.03,0.35461,Chang_ACC2,MDD,Human
RBL2,-0.01,0.89755,Chang_ACC2,MDD,Human
RBX1,-0.01,0.87035,Chang_ACC2,MDD,Human
RCAN1,-0.02,0.54897,Chang_ACC2,MDD,Human
RCAN2,0.00,0.31340,Chang_ACC2,MDD,Human
REL,-0.03,0.40526,Chang_ACC2,MDD,Human
RELA,0.03,0.55990,Chang_ACC2,MDD,Human
RELN,-0.01,0.88399,Chang_ACC2,MDD,Human
REST,0.03,0.48046,Chang_ACC2,MDD,Human
RET,0.01,0.44471,Chang_ACC2,MDD,Human
RGL1,-0.01,0.92012,Chang_ACC2,MDD,Human
RGMA,0.01,0.94050,Chang_ACC2,MDD,Human
RGS9,-0.03,0.42928,Chang_ACC2,MDD,Human
RHEB,0.00,0.92820,Chang_ACC2,MDD,Human
RHOA,-0.02,0.68187,Chang_ACC2,MDD,Human
RHOB,-0.02,0.81195,Chang_ACC2,MDD,Human
RHOD,-0.01,0.81118,Chang_ACC2,MDD,Human
RHOG,-0.10,0.44663,Chang_ACC2,MDD,Human
RHOJ,0.03,0.59658,Chang_ACC2,MDD,Human
RHOQ,-0.01,0.94887,Chang_ACC2,MDD,Human
RICTOR,0.03,0.46847,Chang_ACC2,MDD,Human
RIMS1,-0.02,0.76885,Chang_ACC2,MDD,Human
RIPK1,0.06,0.40101,Chang_ACC2,MDD,Human
RIPK3,0.02,0.54315,Chang_ACC2,MDD,Human
RNASEL,0.00,0.66394,Chang_ACC2,MDD,Human
RND1,0.06,0.50602,Chang_ACC2,MDD,Human
ROCK1,0.00,0.79138,Chang_ACC2,MDD,Human
ROCK2,0.01,0.28802,Chang_ACC2,MDD,Human
RORA,0.00,0.46359,Chang_ACC2,MDD,Human
RPE,0.00,0.46561,Chang_ACC2,MDD,Human
RPIA,0.00,0.95390,Chang_ACC2,MDD,Human
RPS27A,-0.05,0.35891,Chang_ACC2,MDD,Human
RPS6,0.05,0.37830,Chang_ACC2,MDD,Human
RPS6KA5,0.03,0.31384,Chang_ACC2,MDD,Human
RPS6KA6,0.01,0.78744,Chang_ACC2,MDD,Human
RPS6KB1,0.01,0.83958,Chang_ACC2,MDD,Human
RPTOR,-0.05,0.31868,Chang_ACC2,MDD,Human
RRAS,0.01,0.88305,Chang_ACC2,MDD,Human
RRAS2,-0.04,0.33230,Chang_ACC2,MDD,Human
RRM2B,0.01,0.88608,Chang_ACC2,MDD,Human
RUNX1T1,0.01,0.47206,Chang_ACC2,MDD,Human
RUNX2,0.01,0.57376,Chang_ACC2,MDD,Human
RUVBL1,-0.01,0.74347,Chang_ACC2,MDD,Human
RXRA,0.04,0.65067,Chang_ACC2,MDD,Human
RYK,0.04,0.27246,Chang_ACC2,MDD,Human
RYR2,0.14,0.08626,Chang_ACC2,MDD,Human
RYR3,-0.03,0.79803,Chang_ACC2,MDD,Human
S100A8,0.21,0.43270,Chang_ACC2,MDD,Human
S100A9,0.19,0.39076,Chang_ACC2,MDD,Human
S1PR1,0.01,0.92843,Chang_ACC2,MDD,Human
SARDH,0.04,0.35825,Chang_ACC2,MDD,Human
SAT2,-0.01,0.84680,Chang_ACC2,MDD,Human
SCARB1,0.00,0.98271,Chang_ACC2,MDD,Human
SCD,-0.20,0.09937,Chang_ACC2,MDD,Human
SCN1A,-0.02,0.70215,Chang_ACC2,MDD,Human
SCN2A,0.00,0.56826,Chang_ACC2,MDD,Human
SCNN1A,0.00,0.93399,Chang_ACC2,MDD,Human
SCP2,-0.02,0.52923,Chang_ACC2,MDD,Human
SDHA,0.05,0.36612,Chang_ACC2,MDD,Human
SDHB,-0.06,0.18651,Chang_ACC2,MDD,Human
SDHC,0.05,0.23244,Chang_ACC2,MDD,Human
SDHD,0.00,0.97053,Chang_ACC2,MDD,Human
SDS,0.01,0.87114,Chang_ACC2,MDD,Human
SEC24B,-0.01,0.40093,Chang_ACC2,MDD,Human
SELE,0.00,0.13254,Chang_ACC2,MDD,Human
SELP,0.03,0.49253,Chang_ACC2,MDD,Human
SEMA6C,-0.04,0.56083,Chang_ACC2,MDD,Human
SENP2,0.01,0.43729,Chang_ACC2,MDD,Human
SERPINB5,0.03,0.48824,Chang_ACC2,MDD,Human
SERPINB6,-0.02,0.71191,Chang_ACC2,MDD,Human
SERPINE1,-0.01,0.88354,Chang_ACC2,MDD,Human
SESN2,0.05,0.25250,Chang_ACC2,MDD,Human
SFN,-0.04,0.34963,Chang_ACC2,MDD,Human
SGK1,-0.01,0.67217,Chang_ACC2,MDD,Human
SH2B2,0.02,0.74515,Chang_ACC2,MDD,Human
SH2B3,0.04,0.57438,Chang_ACC2,MDD,Human
SHC1,0.03,0.47778,Chang_ACC2,MDD,Human
SHC2,0.05,0.31197,Chang_ACC2,MDD,Human
SHC4,-0.05,0.47833,Chang_ACC2,MDD,Human
SHH,0.02,0.68222,Chang_ACC2,MDD,Human
SHMT1,-0.01,0.68219,Chang_ACC2,MDD,Human
SIAH1,0.03,0.68655,Chang_ACC2,MDD,Human
SIN3A,0.08,0.13847,Chang_ACC2,MDD,Human
SIRT1,-0.01,0.89102,Chang_ACC2,MDD,Human
SIRT3,0.03,0.42619,Chang_ACC2,MDD,Human
SIRT6,0.03,0.32443,Chang_ACC2,MDD,Human
SKIL,-0.01,0.85553,Chang_ACC2,MDD,Human
SKP1,-0.01,0.68747,Chang_ACC2,MDD,Human
SKP2,-0.04,0.24642,Chang_ACC2,MDD,Human
SLC10A1,0.00,0.93293,Chang_ACC2,MDD,Human
SLC11A2,-0.01,0.84604,Chang_ACC2,MDD,Human
SLC16A10,0.02,0.53612,Chang_ACC2,MDD,Human
SLC16A3,0.03,0.63820,Chang_ACC2,MDD,Human
SLC17A8,0.00,0.97085,Chang_ACC2,MDD,Human
SLC18A1,-0.01,0.81332,Chang_ACC2,MDD,Human
SLC1A1,-0.08,0.32206,Chang_ACC2,MDD,Human
SLC1A2,-0.01,0.90483,Chang_ACC2,MDD,Human
SLC1A5,-0.10,0.02298,Chang_ACC2,MDD,Human
SLC22A7,-0.01,0.39080,Chang_ACC2,MDD,Human
SLC25A4,-0.01,0.92501,Chang_ACC2,MDD,Human
SLC26A4,-0.04,0.34986,Chang_ACC2,MDD,Human
SLC27A2,0.11,0.04644,Chang_ACC2,MDD,Human
SLC27A4,-0.02,0.69298,Chang_ACC2,MDD,Human
SLC27A5,0.05,0.35622,Chang_ACC2,MDD,Human
SLC29A1,0.03,0.38412,Chang_ACC2,MDD,Human
SLC2A1,0.04,0.71206,Chang_ACC2,MDD,Human
SLC2A2,0.04,0.12065,Chang_ACC2,MDD,Human
SLC2A4,-0.03,0.47730,Chang_ACC2,MDD,Human
SLC2A5,0.04,0.74705,Chang_ACC2,MDD,Human
SLC32A1,0.03,0.83135,Chang_ACC2,MDD,Human
SLC38A2,-0.03,0.75779,Chang_ACC2,MDD,Human
SLC39A14,0.09,0.10620,Chang_ACC2,MDD,Human
SLC3A2,0.01,0.77737,Chang_ACC2,MDD,Human
SLC40A1,0.03,0.46971,Chang_ACC2,MDD,Human
SLC4A2,-0.01,0.84319,Chang_ACC2,MDD,Human
SLC4A4,0.00,0.79841,Chang_ACC2,MDD,Human
SLC5A1,0.02,0.61931,Chang_ACC2,MDD,Human
SLC5A5,0.01,0.85558,Chang_ACC2,MDD,Human
SLC6A1,0.02,0.74992,Chang_ACC2,MDD,Human
SLC6A11,-0.01,0.86046,Chang_ACC2,MDD,Human
SLC6A3,-0.06,0.13597,Chang_ACC2,MDD,Human
SLC7A1,0.00,0.93418,Chang_ACC2,MDD,Human
SLC7A11,-0.01,0.87009,Chang_ACC2,MDD,Human
SLC7A5,0.02,0.77713,Chang_ACC2,MDD,Human
SLC9A1,0.09,0.08100,Chang_ACC2,MDD,Human
SLC9A3,0.06,0.11926,Chang_ACC2,MDD,Human
SLCO1B1,0.01,0.80743,Chang_ACC2,MDD,Human
SLCO1C1,-0.01,0.94005,Chang_ACC2,MDD,Human
SLIT1,0.00,0.96468,Chang_ACC2,MDD,Human
SLIT2,0.12,0.09805,Chang_ACC2,MDD,Human
SLIT3,0.05,0.41382,Chang_ACC2,MDD,Human
SMAD1,0.00,0.49200,Chang_ACC2,MDD,Human
SMAD2,0.00,0.71958,Chang_ACC2,MDD,Human
SMAD3,0.04,0.53254,Chang_ACC2,MDD,Human
SMAD4,-0.04,0.61274,Chang_ACC2,MDD,Human
SMAD7,0.01,0.38720,Chang_ACC2,MDD,Human
SMARCA2,-0.01,0.86365,Chang_ACC2,MDD,Human
SMARCB1,0.04,0.31942,Chang_ACC2,MDD,Human
SMARCC1,-0.03,0.64755,Chang_ACC2,MDD,Human
SMARCD1,0.05,0.25115,Chang_ACC2,MDD,Human
SMARCE1,-0.10,0.06181,Chang_ACC2,MDD,Human
SMC1B,0.00,0.98485,Chang_ACC2,MDD,Human
SMC3,0.02,0.69250,Chang_ACC2,MDD,Human
SMO,-0.01,0.82396,Chang_ACC2,MDD,Human
SMS,0.02,0.79044,Chang_ACC2,MDD,Human
SNAI2,0.06,0.13217,Chang_ACC2,MDD,Human
SNAP25,-0.07,0.65336,Chang_ACC2,MDD,Human
SNCA,-0.07,0.65178,Chang_ACC2,MDD,Human
SNW1,0.00,0.92564,Chang_ACC2,MDD,Human
SOCS1,0.01,0.81537,Chang_ACC2,MDD,Human
SOCS3,0.06,0.18573,Chang_ACC2,MDD,Human
SOD1,0.04,0.47733,Chang_ACC2,MDD,Human
SOD2,0.11,0.16295,Chang_ACC2,MDD,Human
SORBS1,0.00,0.80966,Chang_ACC2,MDD,Human
SORT1,0.02,0.69562,Chang_ACC2,MDD,Human
SOS1,0.03,0.65838,Chang_ACC2,MDD,Human
SOX17,-0.02,0.66618,Chang_ACC2,MDD,Human
SOX2,0.08,0.47748,Chang_ACC2,MDD,Human
SOX9,0.07,0.61029,Chang_ACC2,MDD,Human
SP1,0.01,0.86245,Chang_ACC2,MDD,Human
SPRY2,-0.02,0.83651,Chang_ACC2,MDD,Human
SQSTM1,-0.07,0.36194,Chang_ACC2,MDD,Human
SRC,0.03,0.31052,Chang_ACC2,MDD,Human
SRD5A2,-0.02,0.62066,Chang_ACC2,MDD,Human
SREBF1,-0.04,0.57639,Chang_ACC2,MDD,Human
SRF,-0.02,0.71238,Chang_ACC2,MDD,Human
SRM,0.03,0.76317,Chang_ACC2,MDD,Human
SST,-0.26,0.17127,Chang_ACC2,MDD,Human
SSTR1,0.01,0.48548,Chang_ACC2,MDD,Human
STAG1,-0.02,0.60779,Chang_ACC2,MDD,Human
STAR,0.02,0.67492,Chang_ACC2,MDD,Human
STAT1,-0.04,0.39799,Chang_ACC2,MDD,Human
STAT2,-0.03,0.65107,Chang_ACC2,MDD,Human
STAT3,0.04,0.54051,Chang_ACC2,MDD,Human
STAT5A,0.03,0.55357,Chang_ACC2,MDD,Human
STEAP3,0.01,0.52267,Chang_ACC2,MDD,Human
STIP1,0.05,0.49649,Chang_ACC2,MDD,Human
STK11,0.02,0.70778,Chang_ACC2,MDD,Human
STK4,-0.03,0.71455,Chang_ACC2,MDD,Human
STMN1,-0.03,0.40962,Chang_ACC2,MDD,Human
STRADB,-0.02,0.67948,Chang_ACC2,MDD,Human
STX1A,0.06,0.46427,Chang_ACC2,MDD,Human
STX1B,-0.01,0.75526,Chang_ACC2,MDD,Human
STXBP1,0.02,0.79921,Chang_ACC2,MDD,Human
SUCLG2,0.02,0.83912,Chang_ACC2,MDD,Human
SULT2A1,-0.03,0.29826,Chang_ACC2,MDD,Human
SYK,0.00,0.94957,Chang_ACC2,MDD,Human
SYT1,0.03,0.52984,Chang_ACC2,MDD,Human
TAB1,0.01,0.73198,Chang_ACC2,MDD,Human
TAB2,-0.03,0.45287,Chang_ACC2,MDD,Human
TAB3,-0.01,0.73362,Chang_ACC2,MDD,Human
TAC1,-0.13,0.33444,Chang_ACC2,MDD,Human
TACR1,0.00,0.61637,Chang_ACC2,MDD,Human
TALDO1,-0.02,0.54358,Chang_ACC2,MDD,Human
TANK,0.00,0.49354,Chang_ACC2,MDD,Human
TAP1,0.03,0.70252,Chang_ACC2,MDD,Human
TAT,-0.03,0.18464,Chang_ACC2,MDD,Human
TBC1D4,0.03,0.51160,Chang_ACC2,MDD,Human
TBK1,0.04,0.46738,Chang_ACC2,MDD,Human
TBL1X,0.04,0.58587,Chang_ACC2,MDD,Human
TBXA2R,-0.01,0.82089,Chang_ACC2,MDD,Human
TBXAS1,0.02,0.80964,Chang_ACC2,MDD,Human
TCF3,-0.02,0.62677,Chang_ACC2,MDD,Human
TCF7,0.03,0.40299,Chang_ACC2,MDD,Human
TCIRG1,0.00,0.49865,Chang_ACC2,MDD,Human
TDO2,0.02,0.48138,Chang_ACC2,MDD,Human
TEAD1,0.02,0.49226,Chang_ACC2,MDD,Human
TECR,0.02,0.70057,Chang_ACC2,MDD,Human
TEK,0.04,0.45305,Chang_ACC2,MDD,Human
TF,-0.53,0.01170,Chang_ACC2,MDD,Human
TFAM,-0.04,0.56411,Chang_ACC2,MDD,Human
TFDP1,-0.01,0.67460,Chang_ACC2,MDD,Human
TFRC,-0.06,0.45670,Chang_ACC2,MDD,Human
TG,0.01,0.87485,Chang_ACC2,MDD,Human
TGFA,-0.04,0.41908,Chang_ACC2,MDD,Human
TGFB1,-0.03,0.49905,Chang_ACC2,MDD,Human
TGFB2,0.00,0.89730,Chang_ACC2,MDD,Human
TGFBR1,0.03,0.42295,Chang_ACC2,MDD,Human
TGFBR2,-0.04,0.38931,Chang_ACC2,MDD,Human
TGM2,0.02,0.63393,Chang_ACC2,MDD,Human
TH,-0.06,0.23889,Chang_ACC2,MDD,Human
THBD,0.02,0.66418,Chang_ACC2,MDD,Human
THBS1,0.10,0.20356,Chang_ACC2,MDD,Human
THEM4,-0.02,0.68811,Chang_ACC2,MDD,Human
THRA,0.00,0.59615,Chang_ACC2,MDD,Human
THRB,-0.02,0.64366,Chang_ACC2,MDD,Human
TIAM1,-0.08,0.15153,Chang_ACC2,MDD,Human
TICAM1,0.07,0.14767,Chang_ACC2,MDD,Human
TICAM2,0.03,0.52249,Chang_ACC2,MDD,Human
TIMP1,0.15,0.26810,Chang_ACC2,MDD,Human
TIMP3,0.04,0.69091,Chang_ACC2,MDD,Human
TJP1,-0.01,0.87989,Chang_ACC2,MDD,Human
TK1,-0.02,0.67975,Chang_ACC2,MDD,Human
TKT,0.07,0.31591,Chang_ACC2,MDD,Human
TLN1,-0.05,0.22008,Chang_ACC2,MDD,Human
TLR2,0.03,0.45498,Chang_ACC2,MDD,Human
TLR3,-0.01,0.73491,Chang_ACC2,MDD,Human
TLR4,0.03,0.46210,Chang_ACC2,MDD,Human
TLR5,0.02,0.69851,Chang_ACC2,MDD,Human
TNC,-0.05,0.38244,Chang_ACC2,MDD,Human
TNF,0.02,0.56949,Chang_ACC2,MDD,Human
TNFAIP3,0.02,0.69692,Chang_ACC2,MDD,Human
TNFRSF10B,0.01,0.82141,Chang_ACC2,MDD,Human
TNFRSF11A,0.02,0.60283,Chang_ACC2,MDD,Human
TNFRSF1A,0.11,0.29118,Chang_ACC2,MDD,Human
TNFRSF1B,0.00,0.93786,Chang_ACC2,MDD,Human
TNFSF11,0.01,0.62267,Chang_ACC2,MDD,Human
TNNI3,0.06,0.18226,Chang_ACC2,MDD,Human
TNNT2,0.02,0.30197,Chang_ACC2,MDD,Human
TOB1,-0.07,0.31790,Chang_ACC2,MDD,Human
TOMM40,-0.05,0.31020,Chang_ACC2,MDD,Human
TP53,-0.04,0.29685,Chang_ACC2,MDD,Human
TP73,0.01,0.78287,Chang_ACC2,MDD,Human
TPH2,-0.02,0.61674,Chang_ACC2,MDD,Human
TPI1,-0.07,0.47692,Chang_ACC2,MDD,Human
TPM1,0.01,0.77941,Chang_ACC2,MDD,Human
TPO,0.00,0.96537,Chang_ACC2,MDD,Human
TPP1,-0.03,0.82933,Chang_ACC2,MDD,Human
TRADD,-0.02,0.57893,Chang_ACC2,MDD,Human
TRAF1,0.00,0.52498,Chang_ACC2,MDD,Human
TRAF2,-0.03,0.54203,Chang_ACC2,MDD,Human
TRAF3,0.04,0.41365,Chang_ACC2,MDD,Human
TRAF3IP2,0.02,0.53840,Chang_ACC2,MDD,Human
TRAF4,-0.03,0.48677,Chang_ACC2,MDD,Human
TRAF5,0.02,0.59105,Chang_ACC2,MDD,Human
TRAF6,0.01,0.39823,Chang_ACC2,MDD,Human
TRAP1,0.04,0.44771,Chang_ACC2,MDD,Human
TRH,-0.03,0.47826,Chang_ACC2,MDD,Human
TRIB3,0.02,0.71720,Chang_ACC2,MDD,Human
TRIP10,0.01,0.85761,Chang_ACC2,MDD,Human
TRPC1,0.04,0.53097,Chang_ACC2,MDD,Human
TRPC3,-0.04,0.29778,Chang_ACC2,MDD,Human
TRPV1,0.01,0.54732,Chang_ACC2,MDD,Human
TRRAP,0.11,0.15445,Chang_ACC2,MDD,Human
TSC1,-0.01,0.56195,Chang_ACC2,MDD,Human
TSC2,-0.03,0.60882,Chang_ACC2,MDD,Human
