Gene,WikiPathway,BioPlanet,KEGG,Datasets,Total
LAP3,0,1,1,BK,2
CHAC2,0,0,1,K,1
PDIA4,0,1,1,BK,2
LRP2,0,1,1,BK,2
ASGR1,0,0,1,K,1
TTR,0,1,1,BK,2
SERPINA7,0,0,1,K,1
GUSB,0,1,1,BK,2
FGGY,0,0,1,K,1
CRPPA,0,0,1,K,1
XYLB,0,1,1,BK,2
DCXR,0,1,1,BK,2
CRYL1,0,1,1,BK,2
DHDH,0,1,1,BK,2
ALOX12B,0,1,1,BK,2
ALOXE3,0,0,1,K,1
HPGDS,0,1,1,BK,2
PRXL2B,0,0,1,K,1
MT-ND6,0,1,1,BK,2
MT-ND5,0,1,1,BK,2
MT-ND4L,0,1,1,BK,2
MT-ND4,0,1,1,BK,2
MT-ND3,0,1,1,BK,2
MT-ND2,0,1,1,BK,2
IVNS1ABP /// MT-ND1,0,1,1,BK,2
ATP12A,0,1,1,BK,2
PPA2,0,1,1,BK,2
MT-CYB,0,1,1,BK,2
MT-CO2 /// PTGS2,0,1,1,BK,2
COX10,0,1,1,BK,2
MT-CO1 /// PTGS1,0,1,1,BK,2
MT-CO3,0,1,1,BK,2
ATP5F1B,0,0,1,K,1
ATP5F1A,0,0,1,K,1
ATP5F1C,0,0,1,K,1
ATP5PO,0,0,1,K,1
ATP5F1D,0,0,1,K,1
ATP5F1E,0,0,1,K,1
ATP5MC1,0,0,1,K,1
MT-ATP6,0,1,1,BK,2
ATP5PB,0,0,1,K,1
ATP5ME,0,0,1,K,1
ATP5PF,0,0,1,K,1
ATP5MF,0,0,1,K,1
MT-ATP8,0,1,1,BK,2
ATP5MG,0,0,1,K,1
ATP6V1C2,0,1,1,BK,2
ATP6V1G3,0,1,1,BK,2
ATP6V0E2,0,1,1,BK,2
ATP6AP1,0,1,1,BK,2
DUSP1,0,1,1,BK,2
PEX14,0,1,1,BK,2
PEX2,0,1,1,BK,2
PEX1,0,1,1,BK,2
PEX6,0,1,1,BK,2
PEX26,0,1,1,BK,2
PEX13,0,1,1,BK,2
PEX12,0,1,1,BK,2
PEX5L,0,0,1,K,1
PEX7,0,1,1,BK,2
PEX19,0,1,1,BK,2
PEX11B,0,1,1,BK,2
PEX16,0,1,1,BK,2
PEX3,0,1,1,BK,2
GNPAT,0,1,1,BK,2
AGPS,0,1,1,BK,2
PHYH,0,1,1,BK,2
HSD17B4,0,1,1,BK,2
AMACR,0,1,1,BK,2
PAOX,0,1,1,BK,2
CROT,0,1,1,BK,2
DHRS4,0,1,1,BK,2
HACL1,0,1,1,BK,2
ECI2,0,1,1,BK,2
NUDT12,0,1,1,BK,2
ACOT8,0,1,1,BK,2
NUDT19,0,1,1,BK,2
DECR2,0,1,1,BK,2
FAR2,0,1,1,BK,2
PXMP2,0,1,1,BK,2
MPV17L,0,1,1,BK,2
PXMP4,0,1,1,BK,2
SLC25A17,0,1,1,BK,2
NUDT7,0,0,1,K,1
IVD,0,1,1,BK,2
ACADSB,0,1,1,BK,2
ACAD8,0,1,1,BK,2
ACSF3,0,0,1,K,1
AACS,0,1,1,BK,2
AASS,0,1,1,BK,2
BBOX1,0,1,1,BK,2
TMLHE,0,1,1,BK,2
CAMKMT,0,0,1,K,1
COLGALT2,0,1,1,BK,2
PLOD1,0,1,1,BK,2
PHYKPL,0,0,1,K,1
HYKK,0,0,1,K,1
MC2R,0,1,1,BK,2
MRAP,0,0,1,K,1
KCNK2,0,1,1,BK,2
KCNA4,0,1,1,BK,2
KCNK3,0,1,1,BK,2
NR5A1,0,0,1,K,1
AIPL1,0,1,1,BK,2
WDR5,0,0,1,K,1
ARMC5,0,0,1,K,1
NA,0,0,1,K,1
TNNC1,0,1,1,BK,2
SLC9A6,0,1,1,BK,2
CASQ2,0,0,1,K,1
OLAH,0,1,1,BK,2
CBR4,0,0,1,K,1
HSD17B8,0,1,1,BK,2
PPT1,0,1,1,BK,2
HACD2,0,0,1,K,1
CTSC,0,1,1,BK,2
"NAPSA",0,1,1,BK,2
LGMN,0,1,1,BK,2
GBA1,0,1,1,BK,2
MANBA,0,1,1,BK,2
MAN2B1,0,1,1,BK,2
"NAGA",0,1,1,BK,2
NEU1,0,1,1,BK,2
GALC,0,1,1,BK,2
IDUA,0,1,1,BK,2
ARSG,0,1,1,BK,2
GNS,0,1,1,BK,2
IDS,0,1,1,BK,2
SGSH,0,1,1,BK,2
GALNS,0,1,1,BK,2
LIPA,0,1,1,BK,2
PLA2G15,0,1,1,BK,2
DNASE2,0,1,1,BK,2
ACP2,0,1,1,BK,2
ASAH1,0,1,1,BK,2
AGA,0,1,1,BK,2
GNPTAB,0,1,1,BK,2
GM2A,0,1,1,BK,2
PSAP,0,1,1,BK,2
LAMP3,0,1,1,BK,2
SCARB2,0,1,1,BK,2
CTNS,0,1,1,BK,2
SLC17A5,0,1,1,BK,2
LAPTM4B,0,1,1,BK,2
ABCB9,0,1,1,BK,2
ABCA2,0,1,1,BK,2
CLN3,0,1,1,BK,2
CLN5,0,1,1,BK,2
CD164,0,1,1,BK,2
ENTPD4,0,1,1,BK,2
MFSD8,0,1,1,BK,2
HGSNAT,0,1,1,BK,2
IGF2R,0,1,1,BK,2
"NAGPA",0,1,1,BK,2
AP1M2,0,1,1,BK,2
AP3S2,0,1,1,BK,2
GGA2,0,1,1,BK,2
ACP5,0,1,1,BK,2
AP4B1,0,1,1,BK,2
HYAL4,0,1,1,BK,2
SUMF1,0,1,1,BK,2
LITAF,0,1,1,BK,2
NA,0,0,1,K,1
WDR7,0,0,1,K,1
NCOA7,0,0,1,K,1
ACSM1,0,1,1,BK,2
CARNS1,0,0,1,K,1
GADL1,0,0,1,K,1
CNDP1,0,1,1,BK,2
CNDP2,0,1,1,BK,2
SMOX,0,1,1,BK,2
NUS1,0,0,1,K,1
PDSS1,0,1,1,BK,2
CHURC1-FNTB,0,0,1,K,1
RCE1,0,0,1,K,1
PCYOX1,0,1,1,BK,2
PLAAT3,0,0,1,K,1
NA,0,0,1,K,1
AZIN2,0,1,1,BK,2
AGMAT,0,1,1,BK,2
NA,0,0,1,K,1
PRODH2,0,1,1,BK,2
L3HYPDH,0,0,1,K,1
HPD,0,1,1,BK,2
TYR,0,1,1,BK,2
TYRP1,0,1,1,BK,2
FAHD1,0,0,1,K,1
HGD,0,1,1,BK,2
NPC1L1,0,1,1,BK,2
CEL,0,1,1,BK,2
MOGAT3,0,0,1,K,1
DGAT2,0,1,1,BK,2
APOA4,0,1,1,BK,2
CLPS,0,1,1,BK,2
GRK7,0,1,1,BK,2
GPR161,0,0,1,K,1
NA,0,0,1,K,1
NA,0,0,1,K,1
EVC2,0,0,1,K,1
SPOPL,0,0,1,K,1
MEGF8,0,0,1,K,1
MGRN1,0,1,1,BK,2
MOSMO,0,0,1,K,1
HHAT,0,0,1,K,1
EFCAB7,0,0,1,K,1
IQCE,0,0,1,K,1
HHATL,0,0,1,K,1
DISP1,0,1,1,BK,2
ELF5,0,0,1,K,1
IFITM1,0,1,1,BK,2
FCGR2B,0,1,1,BK,2
CD72,0,1,1,BK,2
NA,0,0,1,K,1
SRSF1,0,0,1,K,1
DEFB4B,0,0,1,K,1
MUC5AC,0,1,1,BK,2
USP25,0,0,1,K,1
CXCL6,0,1,1,BK,2
MUC5B,0,1,1,BK,2
S100A7A,0,1,1,BK,2
CD3E,0,1,1,BK,2
CD247,0,1,1,BK,2
CD3G,0,1,1,BK,2
MATK,0,1,1,BK,2
ZNF274,0,1,1,BK,2
PRDM4,0,1,1,BK,2
BEX3,0,0,1,K,1
IRAK3,0,1,1,BK,2
POU1F1,0,1,1,BK,2
IGFALS,0,1,1,BK,2
MRAP2,0,0,1,K,1
NA,0,0,1,K,1
GIT2,0,1,1,BK,2
ARHGEF7,0,1,1,BK,2
MEFV,0,1,1,BK,2
SKAP2,0,0,1,K,1
IRAK4,0,1,1,BK,2
TLR7,0,1,1,BK,2
RIGI,0,1,1,BK,2
IFIH1,0,1,1,BK,2
MAVS,0,1,1,BK,2
OAS1,0,1,1,BK,2
CLEC4M,0,0,1,K,1
CD46,0,1,1,BK,2
SLAMF1,0,1,1,BK,2
EIF2AK1,0,1,1,BK,2
RCHY1,0,1,1,BK,2
ADAR,0,1,1,BK,2
ACVR1C,0,1,1,BK,2
"NANOGP8",0,0,1,K,1
SMARCAD1,0,0,1,K,1
KAT6A,0,0,1,K,1
SETDB1,0,1,1,BK,2
OTX1,0,0,1,K,1
MYF5,0,1,1,BK,2
ESX1,0,0,1,K,1
DUSP9,0,1,1,BK,2
MUC2,0,1,1,BK,2
REG4,0,0,1,K,1
CDH17,0,0,1,K,1
NA,0,0,1,K,1
RRAGD,0,0,1,K,1
RNF152,0,0,1,K,1
MIOS,0,0,1,K,1
SLC38A9,0,0,1,K,1
LAMTOR5,0,1,1,BK,2
FNIP2,0,0,1,K,1
PRR5,0,0,1,K,1
CASTOR2,0,0,1,K,1
CASTOR1,0,0,1,K,1
IFIT1,0,1,1,BK,2
EIF3E,0,1,1,BK,2
PSME3,0,1,1,BK,2
RSAD2,0,1,1,BK,2
FRMD6,0,0,1,K,1
SAV1,0,0,1,K,1
STK3,0,0,1,K,1
CRB1,0,1,1,BK,2
CCN2,0,0,1,K,1
TP53BP2,0,1,1,BK,2
MOB1A,0,1,1,BK,2
NA,0,0,1,K,1
GDF7,0,0,1,K,1
RASSF6,0,0,1,K,1
AFP,0,1,1,BK,2
DCHS2,0,0,1,K,1
FAT4,0,0,1,K,1
RASSF4,0,0,1,K,1
NA,0,0,1,K,1
TLE7,0,0,1,K,1
CACYBP,0,1,1,BK,2
BAMBI,0,1,1,BK,2
CCN4,0,0,1,K,1
RNF43,0,1,1,BK,2
ZNRF3,0,0,1,K,1
RSPO1,0,0,1,K,1
CBY1,0,1,1,BK,2
APCDD1,0,0,1,K,1
ARID2,0,0,1,K,1
PHF10,0,0,1,K,1
BRD7,0,0,1,K,1
NTN4,0,1,1,BK,2
ROBO3,0,1,1,BK,2
ROBO1,0,1,1,BK,2
NGEF,0,1,1,BK,2
UNC5D,0,1,1,BK,2
LRRC4C,0,1,1,BK,2
ROBO2,0,1,1,BK,2
NTN3,0,1,1,BK,2
EFNB1,0,1,1,BK,2
EPHB1,0,1,1,BK,2
SEMA7A,0,1,1,BK,2
RGS3,0,1,1,BK,2
PLXNC1,0,1,1,BK,2
PLXNB2,0,1,1,BK,2
PLXNA1,0,1,1,BK,2
SEMA3A,0,1,1,BK,2
SEMA4F,0,1,1,BK,2
SEMA5B,0,1,1,BK,2
SRGAP2,0,1,1,BK,2
L1CAM,0,1,1,BK,2
LRRC4,0,0,1,K,1
NTNG2,0,0,1,K,1
DPYSL5,0,1,1,BK,2
FES,0,1,1,BK,2
SSH1,0,0,1,K,1
ENAH,0,1,1,BK,2
ABLIM3,0,1,1,BK,2
LRIG2,0,0,1,K,1
CD200R1,0,1,1,BK,2
CLEC2B,0,1,1,BK,2
LBP,0,1,1,BK,2
CCL3L3,0,1,1,BK,2
POU2F3,0,0,1,K,1
MIB2,0,1,1,BK,2
ERO1A,0,0,1,K,1
TAPBP,0,1,1,BK,2
CCL4L1,0,1,1,BK,2
PDIA3,0,1,1,BK,2
CD1A,0,0,1,K,1
UPP2,0,1,1,BK,2
ASMTL,0,0,1,K,1
NT5C3B,0,0,1,K,1
PECAM1,0,1,1,BK,2
NPPC,0,0,1,K,1
CTSL,0,1,1,BK,2
SUMO4,0,0,1,K,1
TRPV4,0,0,1,K,1
CAPN5,0,1,0,B,1
CAPN3,0,1,0,B,1
CAPN6,0,1,0,B,1
DNASE1,0,1,0,B,1
GAS2,0,1,0,B,1
HSPA1B,0,1,0,B,1
HSPA4,0,1,0,B,1
HSPE1,0,1,0,B,1
KRT19,0,1,0,B,1
SEPTIN4,0,1,0,B,1
SPTAN1,0,1,0,B,1
HSPA13,0,1,0,B,1
RNF41,0,1,0,B,1
CAPN9,0,1,0,B,1
CAPN11,0,1,0,B,1
CAPN10,0,1,0,B,1
NLRP1,0,1,0,B,1
ACIN1,0,1,0,B,1
CAPN7,0,1,0,B,1
GSPT2,0,1,0,B,1
HSPA14,0,1,0,B,1
MZB1,0,1,0,B,1
UACA,0,1,0,B,1
BIRC6,0,1,0,B,1
CAPNS2,0,1,0,B,1
CAPN13,0,1,0,B,1
CAPN12,0,1,0,B,1
CAPN8,0,1,0,B,1
CAPN14,0,1,0,B,1
TAMALIN,0,1,0,B,1
CDK11B,0,1,0,B,1
CENPA,0,1,0,B,1
CENPC,0,1,0,B,1
CENPE,0,1,0,B,1
CENPF,0,1,0,B,1
CETN2,0,1,0,B,1
DCTN1,0,1,0,B,1
DKC1,0,1,0,B,1
DNA2,0,1,0,B,1
E2F6,0,1,0,B,1
FEN1,0,1,0,B,1
CENPI,0,1,0,B,1
H2AC7,0,1,0,B,1
H2AZ1,0,1,0,B,1
H2BC5,0,1,0,B,1
H2BC3,0,1,0,B,1
HUS1,0,1,0,B,1
INCENP,0,1,0,B,1
KIF2A,0,1,0,B,1
LIG1,0,1,0,B,1
LMNB1,0,1,0,B,1
MNAT1,0,1,0,B,1
MYBL2,0,1,0,B,1
NEK2,0,1,0,B,1
NPM1,0,1,0,B,1
NUP98,0,1,0,B,1
ODF2,0,1,0,B,1
PCM1,0,1,0,B,1
PCNT,0,1,0,B,1
PSMB8,0,1,0,B,1
PSMB9,0,1,0,B,1
PSMB10,0,1,0,B,1
PSMD5,0,1,0,B,1
PSMD10,0,1,0,B,1
PSME1,0,1,0,B,1
PSME2,0,1,0,B,1
RAD1,0,1,0,B,1
RAD17,0,1,0,B,1
RANBP2,0,1,0,B,1
RBBP7,0,1,0,B,1
RFC3,0,1,0,B,1
RFC4,0,1,0,B,1
RPA1,0,1,0,B,1
RPA2,0,1,0,B,1
RPA3,0,1,0,B,1
RPS27,0,1,0,B,1
SYCP1,0,1,0,B,1
TERF1,0,1,0,B,1
TERF2,0,1,0,B,1
TUBG1,0,1,0,B,1
UBB,0,1,0,B,1
UBE2D1,0,1,0,B,1
ALMS1,0,1,0,B,1
H2AC14,0,1,0,B,1
H2AC6,0,1,0,B,1
H2AC4,0,1,0,B,1
H2AC18,0,1,0,B,1
H2AC20,0,1,0,B,1
H2BC13,0,1,0,B,1
H2BC14,0,1,0,B,1
H2BC4,0,1,0,B,1
H2BC17,0,1,0,B,1
H2BC21,0,1,0,B,1
OFD1,0,1,0,B,1
H2BC11,0,1,0,B,1
ZW10,0,1,0,B,1
PSMF1,0,1,0,B,1
CEP135,0,1,0,B,1
CEP57,0,1,0,B,1
KNTC1,0,1,0,B,1
CCP110,0,1,0,B,1
CKAP5,0,1,0,B,1
SFI1,0,1,0,B,1
GINS1,0,1,0,B,1
KIF20A,0,1,0,B,1
ACTR1A,0,1,0,B,1
SYCP2,0,1,0,B,1
NDC80,0,1,0,B,1
TUBGCP3,0,1,0,B,1
DCTN2,0,1,0,B,1
STAG3,0,1,0,B,1
SDCCAG8,0,1,0,B,1
TUBGCP2,0,1,0,B,1
RUVBL2,0,1,0,B,1
CNTRL,0,1,0,B,1
UBE2C,0,1,0,B,1
DIDO1,0,1,0,B,1
ZWINT,0,1,0,B,1
TBC1D8,0,1,0,B,1
PMF1,0,1,0,B,1
DCTN3,0,1,0,B,1
OIP5,0,1,0,B,1
CEP164,0,1,0,B,1
CEP131,0,1,0,B,1
CEP152,0,1,0,B,1
PSME4,0,1,0,B,1
NUP160,0,1,0,B,1
SYNE1,0,1,0,B,1
ITGB3BP,0,1,0,B,1
AHCTF1,0,1,0,B,1
POT1,0,1,0,B,1
NSL1,0,1,0,B,1
FBXO5,0,1,0,B,1
TINF2,0,1,0,B,1
TUBG2,0,1,0,B,1
TUBGCP4,0,1,0,B,1
RPA4,0,1,0,B,1
SYCP3,0,1,0,B,1
GMNN,0,1,0,B,1
GINS2,0,1,0,B,1
RSF1,0,1,0,B,1
MIS18A,0,1,0,B,1
H2BC12L,0,1,0,B,1
NDE1,0,1,0,B,1
ERCC6L,0,1,0,B,1
SPDL1,0,1,0,B,1
ZWILCH,0,1,0,B,1
CEP192,0,1,0,B,1
WRAP53,0,1,0,B,1
HAUS2,0,1,0,B,1
CDCA8,0,1,0,B,1
CENPQ,0,1,0,B,1
MIS18BP1,0,1,0,B,1
HJURP,0,1,0,B,1
NHP2,0,1,0,B,1
CEP72,0,1,0,B,1
CDK5RAP2,0,1,0,B,1
CENPJ,0,1,0,B,1
CENPN,0,1,0,B,1
RCC2,0,1,0,B,1
LIN37,0,1,0,B,1
TEX12,0,1,0,B,1
KNL1,0,1,0,B,1
NUP107,0,1,0,B,1
SPC25,0,1,0,B,1
CLSPN,0,1,0,B,1
CENPK,0,1,0,B,1
COP1,0,1,0,B,1
GORASP1,0,1,0,B,1
CENPH,0,1,0,B,1
ACD,0,1,0,B,1
MIS12,0,1,0,B,1
CENPM,0,1,0,B,1
NUP37,0,1,0,B,1
CENPO,0,1,0,B,1
CENPU,0,1,0,B,1
CEP76,0,1,0,B,1
DSN1,0,1,0,B,1
CENPT,0,1,0,B,1
CEP70,0,1,0,B,1
B9D2,0,1,0,B,1
NDEL1,0,1,0,B,1
CDT1,0,1,0,B,1
SEH1L,0,1,0,B,1
KIF18A,0,1,0,B,1
NUF2,0,1,0,B,1
ATRIP,0,1,0,B,1
CEP78,0,1,0,B,1
GINS4,0,1,0,B,1
KIF2B,0,1,0,B,1
H2BC12,0,1,0,B,1
TUBGCP6,0,1,0,B,1
CENPL,0,1,0,B,1
LIN52,0,1,0,B,1
SYCE1,0,1,0,B,1
CEP41,0,1,0,B,1
TUBGCP5,0,1,0,B,1
NEDD1,0,1,0,B,1
PSMB11,0,1,0,B,1
H2BC26,0,1,0,B,1
LIN54,0,1,0,B,1
RAD9B,0,1,0,B,1
SPC24,0,1,0,B,1
SGO2,0,1,0,B,1
SGO1,0,1,0,B,1
MPEG1,0,1,0,B,1
SKA1,0,1,0,B,1
CDC26,0,1,0,B,1
H2BC1,0,1,0,B,1
SYCE2,0,1,0,B,1
LIN9,0,1,0,B,1
SKA2,0,1,0,B,1
NUP43,0,1,0,B,1
CENPS,0,1,0,B,1
CENPP,0,1,0,B,1
H2AB1,0,1,0,B,1
SKP1P2,0,1,0,B,1
CDK11A,0,1,0,B,1
SLC22A18,0,1,0,B,1
RHAG,0,1,0,B,1
SLC6A12,0,1,0,B,1
SLC11A1,0,1,0,B,1
SLC13A1,0,1,0,B,1
SLC14A1,0,1,0,B,1
SLC22A4,0,1,0,B,1
SLC22A5,0,1,0,B,1
SLC30A1,0,1,0,B,1
SLC30A2,0,1,0,B,1
SLC30A3,0,1,0,B,1
SLC14A2,0,1,0,B,1
SLC13A2,0,1,0,B,1
HEPH,0,1,0,B,1
SLC44A1,0,1,0,B,1
SLC16A8,0,1,0,B,1
SLC13A4,0,1,0,B,1
RHCG,0,1,0,B,1
SLC22A15,0,1,0,B,1
SLC30A6,0,1,0,B,1
RHBG,0,1,0,B,1
SLC44A2,0,1,0,B,1
SLC30A5,0,1,0,B,1
SLC44A4,0,1,0,B,1
SLC41A2,0,1,0,B,1
SLC22A16,0,1,0,B,1
SLC22A12,0,1,0,B,1
SLC44A3,0,1,0,B,1
SLC30A7,0,1,0,B,1
SLC30A8,0,1,0,B,1
SLC44A5,0,1,0,B,1
SLC41A1,0,1,0,B,1
SLC13A5,0,1,0,B,1
SLC10A6,0,1,0,B,1
SLC26A3,0,1,0,B,1
SLC4A3,0,1,0,B,1
SLC1A4,0,1,0,B,1
SLC1A7,0,1,0,B,1
SLC4A1,0,1,0,B,1
SLC7A2,0,1,0,B,1
SLC8A3,0,1,0,B,1
SLC9A2,0,1,0,B,1
SLC9A5,0,1,0,B,1
SLC12A1,0,1,0,B,1
SLC12A2,0,1,0,B,1
SLC15A1,0,1,0,B,1
SLC15A2,0,1,0,B,1
SLC17A1,0,1,0,B,1
SLC20A1,0,1,0,B,1
SLC43A1,0,1,0,B,1
SLC7A6,0,1,0,B,1
SLC24A1,0,1,0,B,1
SLC4A8,0,1,0,B,1
SLC12A6,0,1,0,B,1
SLC12A7,0,1,0,B,1
SLC26A1,0,1,0,B,1
SLC9A8,0,1,0,B,1
SLC24A2,0,1,0,B,1
SLC15A3,0,1,0,B,1
SLC38A4,0,1,0,B,1
SLC7A10,0,1,0,B,1
SLC4A10,0,1,0,B,1
SLC24A3,0,1,0,B,1
SLC8B1,0,1,0,B,1
SLC4A9,0,1,0,B,1
SLC9A7,0,1,0,B,1
SLC7A3,0,1,0,B,1
SLC38A5,0,1,0,B,1
SLC26A9,0,1,0,B,1
SLC26A7,0,1,0,B,1
SLC15A4,0,1,0,B,1
SLC24A4,0,1,0,B,1
SLC43A2,0,1,0,B,1
SLC36A1,0,1,0,B,1
SLC24A5,0,1,0,B,1
SLC9A9,0,1,0,B,1
SLC9A4,0,1,0,B,1
NUP214,0,1,0,B,1
AAAS,0,1,0,B,1
NUP155,0,1,0,B,1
NUP93,0,1,0,B,1
NUP58,0,1,0,B,1
NUP153,0,1,0,B,1
NUP50,0,1,0,B,1
NUP42,0,1,0,B,1
NUP205,0,1,0,B,1
NUP210,0,1,0,B,1
NUP188,0,1,0,B,1
NUP54,0,1,0,B,1
NUP35,0,1,0,B,1
ABCA3,0,1,0,B,1
ABCB7,0,1,0,B,1
ABCA4,0,1,0,B,1
ABCD2,0,1,0,B,1
AQP2,0,1,0,B,1
AQP3,0,1,0,B,1
AQP5,0,1,0,B,1
AQP6,0,1,0,B,1
ABCC6,0,1,0,B,1
ATP1A4,0,1,0,B,1
ATP1B2,0,1,0,B,1
ATP1B3,0,1,0,B,1
ATP4A,0,1,0,B,1
ATP4B,0,1,0,B,1
ATP6V1B2,0,1,0,B,1
ATP6V1G2,0,1,0,B,1
ATP6V0A1,0,1,0,B,1
AVPR2,0,1,0,B,1
GABRA2,0,1,0,B,1
GABRA4,0,1,0,B,1
GABRA5,0,1,0,B,1
GABRA6,0,1,0,B,1
GABRB1,0,1,0,B,1
GABRG3,0,1,0,B,1
GABRR1,0,1,0,B,1
GLRA2,0,1,0,B,1
GLRB,0,1,0,B,1
HMOX2,0,1,0,B,1
SLC29A2,0,1,0,B,1
MIP,0,1,0,B,1
MYO5B,0,1,0,B,1
ATP8B1,0,1,0,B,1
SLCO2A1,0,1,0,B,1
SLCO1A2,0,1,0,B,1
SLC35A2,0,1,0,B,1
GLRA3,0,1,0,B,1
SLC28A2,0,1,0,B,1
SLC28A1,0,1,0,B,1
HTR3B,0,1,0,B,1
SLC33A1,0,1,0,B,1
ABCB6,0,1,0,B,1
ABCC9,0,1,0,B,1
ATP9A,0,1,0,B,1
ABCA7,0,1,0,B,1
ABCA10,0,1,0,B,1
ABCA9,0,1,0,B,1
ABCA8,0,1,0,B,1
ATP8A1,0,1,0,B,1
SLC35A1,0,1,0,B,1
SLC35D2,0,1,0,B,1
ABCB8,0,1,0,B,1
RAB11FIP2,0,1,0,B,1
ATP10B,0,1,0,B,1
SLC35D1,0,1,0,B,1
ATP11B,0,1,0,B,1
ATP11A,0,1,0,B,1
SLC35A3,0,1,0,B,1
ABCB10,0,1,0,B,1
ABCA6,0,1,0,B,1
ATP6V0A2,0,1,0,B,1
ABCA12,0,1,0,B,1
ATP2C1,0,1,0,B,1
SLCO4A1,0,1,0,B,1
SLCO3A1,0,1,0,B,1
SLCO1B3,0,1,0,B,1
FLVCR1,0,1,0,B,1
ATP8A2,0,1,0,B,1
SLC29A3,0,1,0,B,1
SLC35C1,0,1,0,B,1
ATP10A,0,1,0,B,1
ATP10D,0,1,0,B,1
SLC28A3,0,1,0,B,1
ABCG4,0,1,0,B,1
ATP8B4,0,1,0,B,1
CYBRD1,0,1,0,B,1
SLC35B4,0,1,0,B,1
ABCC11,0,1,0,B,1
ABCC10,0,1,0,B,1
AQP10,0,1,0,B,1
ATP6V1E2,0,1,0,B,1
ATP8B3,0,1,0,B,1
HTR3C,0,1,0,B,1
HTR3D,0,1,0,B,1
GABRR3,0,1,0,B,1
SLC29A4,0,1,0,B,1
HTR3E,0,1,0,B,1
ATP11C,0,1,0,B,1
ABCB5,0,1,0,B,1
SLC35B2,0,1,0,B,1
SLCO4C1,0,1,0,B,1
ATP9B,0,1,0,B,1
GLRA4,0,1,0,B,1
ETFA,0,1,0,B,1
ETFB,0,1,0,B,1
ETFDH,0,1,0,B,1
PDK3,0,1,0,B,1
NNT,0,1,0,B,1
PDP1,0,1,0,B,1
PDPR,0,1,0,B,1
AMER1,0,1,0,B,1
DNAJC5,0,1,0,B,1
GRK2,0,1,0,B,1
NCS1,0,1,0,B,1
NEDD4,0,1,0,B,1
SSPOP,0,1,0,B,1
KREMEN2,0,1,0,B,1
GGT7,0,1,0,B,1
SULT1A3,0,1,0,B,1
BPNT1,0,1,0,B,1
GGT6,0,1,0,B,1
ACSM2B,0,1,0,B,1
GGT2P,0,1,0,B,1
ADRA2A,0,1,0,B,1
ADRA2B,0,1,0,B,1
ADRA2C,0,1,0,B,1
AGTR2,0,1,0,B,1
AVPR1B,0,1,0,B,1
OPN1SW,0,1,0,B,1
BDKRB2,0,1,0,B,1
BRS3,0,1,0,B,1
CALCB,0,1,0,B,1
CALCR,0,1,0,B,1
ADGRE5,0,1,0,B,1
CHRM4,0,1,0,B,1
CHRM5,0,1,0,B,1
ACKR2,0,1,0,B,1
CNR2,0,1,0,B,1
S1PR3,0,1,0,B,1
EDN3,0,1,0,B,1
ADGRE1,0,1,0,B,1
F2RL1,0,1,0,B,1
FPR3,0,1,0,B,1
FSHB,0,1,0,B,1
OPN1MW,0,1,0,B,1
GNRH2,0,1,0,B,1
GPR4,0,1,0,B,1
NPBWR2,0,1,0,B,1
GPR39,0,1,0,B,1
FFAR3,0,1,0,B,1
FFAR2,0,1,0,B,1
HRH1,0,1,0,B,1
HRH2,0,1,0,B,1
HTR1B,0,1,0,B,1
HTR1D,0,1,0,B,1
HTR1E,0,1,0,B,1
HTR2B,0,1,0,B,1
HTR4,0,1,0,B,1
HTR5A,0,1,0,B,1
HTR6,0,1,0,B,1
INSL3,0,1,0,B,1
LHB,0,1,0,B,1
MC5R,0,1,0,B,1
NMB,0,1,0,B,1
NMBR,0,1,0,B,1
NPY5R,0,1,0,B,1
P2RY2,0,1,0,B,1
P2RY6,0,1,0,B,1
PENK,0,1,0,B,1
PPY,0,1,0,B,1
NPY4R,0,1,0,B,1
PYY,0,1,0,B,1
PTGER2,0,1,0,B,1
PTGER3,0,1,0,B,1
PTH2R,0,1,0,B,1
OPN1LW,0,1,0,B,1
RGR,0,1,0,B,1
RLN2,0,1,0,B,1
CCL3L1,0,1,0,B,1
CCL16,0,1,0,B,1
CCL23,0,1,0,B,1
SSTR3,0,1,0,B,1
SSTR4,0,1,0,B,1
SSTR5,0,1,0,B,1
XCL2,0,1,0,B,1
GPR68,0,1,0,B,1
GPR65,0,1,0,B,1
GALR3,0,1,0,B,1
NPFF,0,1,0,B,1
PTCH2,0,1,0,B,1
GALR2,0,1,0,B,1
HCAR3,0,1,0,B,1
F2RL3,0,1,0,B,1
TAAR3P,0,1,0,B,1
S1PR2,0,1,0,B,1
GLP2R,0,1,0,B,1
P2RY14,0,1,0,B,1
RAMP2,0,1,0,B,1
RAMP3,0,1,0,B,1
RRH,0,1,0,B,1
NMU,0,1,0,B,1
P2RY10,0,1,0,B,1
ADGRE2,0,1,0,B,1
DHH,0,1,0,B,1
ACKR4,0,1,0,B,1
S1PR5,0,1,0,B,1
NMUR2,0,1,0,B,1
NPFFR1,0,1,0,B,1
P2RY12,0,1,0,B,1
ADM2,0,1,0,B,1
TAAR8,0,1,0,B,1
ADGRE3,0,1,0,B,1
GNRHR2,0,1,0,B,1
RLN3,0,1,0,B,1
TAAR1,0,1,0,B,1
GPBAR1,0,1,0,B,1
OXER1,0,1,0,B,1
